SampleDate,Analyte,Result,Latitude,Longitude,Year
2015/5/27,"Turbidity, Total",56.9,36.8,-121.7,2015
2015/5/27,"Turbidity, Total",95.4,36.8,-121.8,2015
2015/5/27,"Turbidity, Total",38.2,36.7,-121.6,2015
2015/5/27,"Turbidity, Total",30.0,37.3,-120.9,2015
2015/5/27,"Turbidity, Total",42.2,36.7,-121.7,2015
2015/5/27,"Turbidity, Total",35.4,39.2,-121.9,2015
2015/5/27,"Turbidity, Total",146.0,36.8,-121.8,2015
2015/5/27,"Turbidity, Total",56.2,36.7,-121.6,2015
2015/5/27,"Turbidity, Total",20.8,37.4,-121.0,2015
2015/5/27,"Turbidity, Total",4.09,39.6,-121.9,2015
2015/5/27,"Turbidity, Total",19.7,39.0,-121.7,2015
2015/5/27,"Turbidity, Total",16.5,38.8,-121.7,2015
2015/5/27,"Turbidity, Total",2.766666667,34.0,-117.7,2015
2015/5/27,"Turbidity, Total",3.133333333,33.9,-117.6,2015
2015/5/27,"Turbidity, Total",3.133333333,33.9,-117.6,2015
2015/5/27,"Turbidity, Total",9.966666667,33.9,-117.6,2015
2015/5/27,"Turbidity, Total",2.766666667,34.0,-117.7,2015
2015/5/27,"Turbidity, Total",9.066666667,34.0,-117.5,2015
2015/5/27,"Turbidity, Total",9.066666667,34.0,-117.5,2015
2015/5/27,"Turbidity, Total",9.966666667,33.9,-117.6,2015
2015/5/27,"Turbidity, Total",0.91,35.4,-120.8,2015
2015/5/27,"Turbidity, Total",25.0,36.7,-121.7,2015
2015/5/27,"Turbidity, Total",0.23,34.0,-118.9,2015
2015/5/27,"Turbidity, Total",0.97,39.4,-122.8,2015
2015/5/27,"Turbidity, Total",1.48,37.3,-122.3,2015
2015/5/27,"Turbidity, Total",53.0,36.7,-121.6,2015
2015/5/27,"Turbidity, Total",3.733333333,34.0,-117.4,2015
2015/5/27,"Turbidity, Total",3.733333333,34.0,-117.4,2015
2015/5/28,"Turbidity, Total",3.01,38.9,-120.0,2015
2015/5/28,"Turbidity, Total",2.15,38.9,-120.0,2015
2015/5/28,"Turbidity, Total",2.98,38.9,-120.0,2015
2015/5/28,"Turbidity, Total",3.54,34.0,-118.4,2015
2015/5/28,"Turbidity, Total",6.07,39.4,-120.0,2015
2015/5/28,"Turbidity, Total",4.49,38.9,-120.0,2015
2015/5/28,"Turbidity, Total",12.26,39.6,-122.5,2015
2015/5/28,"Turbidity, Total",0.2,39.1,-120.1,2015
2015/6/1,"Turbidity, Total",177.0,37.5,-121.8,2015
2015/6/1,"Turbidity, Total",2.63,39.1,-120.2,2015
2015/6/1,"Turbidity, Total",2.1,39.4,-120.1,2015
2015/6/2,"Turbidity, Total",1.4,35.4,-120.8,2015
2015/6/2,"Turbidity, Total",3.04,35.4,-120.8,2015
2015/6/2,"Turbidity, Total",0.33,37.5,-121.8,2015
2015/6/2,"Turbidity, Total",0.34,39.0,-120.2,2015
2015/6/2,"Turbidity, Total",2.0,37.2,-121.5,2015
2015/6/2,"Turbidity, Total",1.38,34.2,-116.9,2015
2015/6/2,"Turbidity, Total",1.57,38.4,-119.2,2015
2015/6/2,"Turbidity, Total",3.79,37.6,-118.9,2015
2015/6/3,"Turbidity, Total",2.63,37.0,-121.9,2015
2015/6/3,"Turbidity, Total",1.27,37.0,-122.0,2015
2015/6/3,"Turbidity, Total",0.34,37.0,-122.0,2015
2015/6/3,"Turbidity, Total",5.38,37.0,-122.0,2015
2015/6/3,"Turbidity, Total",0.78,37.0,-122.0,2015
2015/6/3,"Turbidity, Total",8.566666667,33.9,-117.6,2015
2015/6/3,"Turbidity, Total",8.566666667,33.9,-117.6,2015
2015/6/3,"Turbidity, Total",10.66666667,34.0,-117.4,2015
2015/6/3,"Turbidity, Total",37.9,33.9,-117.6,2015
2015/6/3,"Turbidity, Total",10.66666667,34.0,-117.4,2015
2015/6/3,"Turbidity, Total",0.74,35.3,-120.7,2015
2015/6/3,"Turbidity, Total",13.2,34.0,-117.5,2015
2015/6/3,"Turbidity, Total",13.2,34.0,-117.5,2015
2015/6/3,"Turbidity, Total",37.9,33.9,-117.6,2015
2015/6/3,"Turbidity, Total",1.92,35.3,-120.7,2015
2015/6/3,"Turbidity, Total",13.6,38.2,-122.6,2015
2015/6/3,"Turbidity, Total",8.62,38.3,-122.7,2015
2015/6/3,"Turbidity, Total",5.09,38.9,-121.3,2015
2015/6/3,"Turbidity, Total",5.02,38.2,-122.6,2015
2015/6/3,"Turbidity, Total",5.13,38.3,-122.6,2015
2015/6/3,"Turbidity, Total",2.85,38.2,-122.7,2015
2015/6/3,"Turbidity, Total",8.72,38.3,-122.7,2015
2015/6/3,"Turbidity, Total",31.9,38.2,-122.6,2015
2015/6/3,"Turbidity, Total",4.7,38.3,-122.7,2015
2015/6/3,"Turbidity, Total",12.8,38.2,-122.6,2015
2015/6/3,"Turbidity, Total",0.4,36.2,-121.8,2015
2015/6/3,"Turbidity, Total",2.2,36.4,-121.9,2015
2015/6/3,"Turbidity, Total",0.2,36.5,-121.9,2015
2015/6/3,"Turbidity, Total",1.87,37.0,-122.0,2015
2015/6/3,"Turbidity, Total",3.966666667,34.0,-117.7,2015
2015/6/3,"Turbidity, Total",3.966666667,34.0,-117.7,2015
2015/6/3,"Turbidity, Total",7.5,38.3,-122.7,2015
2015/6/3,"Turbidity, Total",39.6,38.2,-122.6,2015
2015/6/3,"Turbidity, Total",8.18,38.3,-122.7,2015
2015/6/3,"Turbidity, Total",2.4,38.2,-122.7,2015
2015/6/3,"Turbidity, Total",0.9,36.3,-121.8,2015
2015/6/3,"Turbidity, Total",1.8,36.3,-121.9,2015
2015/6/3,"Turbidity, Total",0.1,36.0,-121.5,2015
2015/6/4,"Turbidity, Total",24.1,37.4,-121.0,2015
2015/6/4,"Turbidity, Total",38.1,37.3,-120.9,2015
2015/6/4,"Turbidity, Total",3.8,35.3,-120.9,2015
2015/6/4,"Turbidity, Total",2.3,35.4,-120.8,2015
2015/6/4,"Turbidity, Total",0.5,35.6,-121.1,2015
2015/6/4,"Turbidity, Total",0.7,35.4,-120.9,2015
2015/6/4,"Turbidity, Total",1.3,35.6,-121.1,2015
2015/6/4,"Turbidity, Total",1.6,35.6,-121.1,2015
2015/6/7,"Turbidity, Total",4.69,42.1,-122.1,2015
2015/6/7,"Turbidity, Total",2.57,42.1,-122.0,2015
2015/6/7,"Turbidity, Total",3.14,42.1,-122.0,2015
2015/6/8,"Turbidity, Total",2.28,42.0,-122.3,2015
2015/6/8,"Turbidity, Total",2.19,42.0,-122.3,2015
2015/6/8,"Turbidity, Total",2.2,41.9,-122.4,2015
2015/6/8,"Turbidity, Total",2.9,42.0,-122.3,2015
2015/6/8,"Turbidity, Total",2.43,41.9,-122.4,2015
2015/6/8,"Turbidity, Total",3.03,41.9,-122.4,2015
2015/6/8,"Turbidity, Total",2.96,42.0,-122.4,2015
2015/6/8,"Turbidity, Total",1.98,42.0,-122.3,2015
2015/6/8,"Turbidity, Total",2.46,42.0,-122.2,2015
2015/6/8,"Turbidity, Total",4.17,34.6,-118.8,2015
2015/6/8,"Turbidity, Total",2.43,34.2,-116.8,2015
2015/6/8,"Turbidity, Total",2.94,40.4,-120.6,2015
2015/6/8,"Turbidity, Total",10.8,40.4,-120.4,2015
2015/6/8,"Turbidity, Total",2.83,34.2,-116.9,2015
2015/6/8,"Turbidity, Total",2.75,41.9,-122.4,2015
2015/6/8,"Turbidity, Total",2.15,41.5,-120.2,2015
2015/6/8,"Turbidity, Total",1.06,40.4,-120.8,2015
2015/6/9,"Turbidity, Total",23.5,39.2,-122.1,2015
2015/6/9,"Turbidity, Total",5.24,38.8,-121.7,2015
2015/6/9,"Turbidity, Total",8.2,42.1,-121.8,2015
2015/6/9,"Turbidity, Total",27.8,39.2,-122.1,2015
2015/6/9,"Turbidity, Total",2.3,37.5,-122.4,2015
2015/6/9,"Turbidity, Total",3.88,39.4,-120.8,2015
2015/6/9,"Turbidity, Total",0.24,36.6,-118.7,2015
2015/6/9,"Turbidity, Total",8.64,38.2,-122.6,2015
2015/6/9,"Turbidity, Total",15.0,38.3,-122.7,2015
2015/6/9,"Turbidity, Total",11.1,38.2,-122.6,2015
2015/6/9,"Turbidity, Total",14.4,38.3,-122.7,2015
2015/6/9,"Turbidity, Total",1.62,38.2,-122.6,2015
2015/6/9,"Turbidity, Total",1.52,34.6,-118.4,2015
2015/6/9,"Turbidity, Total",4.97,34.5,-118.5,2015
2015/6/9,"Turbidity, Total",5.69,38.3,-122.7,2015
2015/6/9,"Turbidity, Total",236.0,38.2,-122.6,2015
2015/6/9,"Turbidity, Total",14.1,38.3,-122.7,2015
2015/6/9,"Turbidity, Total",2.98,38.3,-122.6,2015
2015/6/9,"Turbidity, Total",12.4,38.2,-122.6,2015
2015/6/9,"Turbidity, Total",7.23,38.3,-122.7,2015
2015/6/9,"Turbidity, Total",2.99,38.2,-122.7,2015
2015/6/9,"Turbidity, Total",2.19,41.9,-120.2,2015
2015/6/9,"Turbidity, Total",1.02,41.6,-120.2,2015
2015/6/9,"Turbidity, Total",4.3,42.1,-121.9,2015
2015/6/9,"Turbidity, Total",7.0,42.2,-121.8,2015
2015/6/9,"Turbidity, Total",0.36,34.6,-118.5,2015
2015/6/9,"Turbidity, Total",7.58,38.2,-122.6,2015
2015/6/9,"Turbidity, Total",2.25,38.2,-122.7,2015
2015/6/9,"Turbidity, Total",59.0,39.3,-119.9,2015
2015/6/9,"Turbidity, Total",38.0,39.3,-119.9,2015
2015/6/9,"Turbidity, Total",49.0,39.3,-119.9,2015
2015/6/9,"Turbidity, Total",42.0,39.3,-119.9,2015
2015/6/9,"Turbidity, Total",26.0,37.7,-120.9,2015
2015/6/9,"Turbidity, Total",4.3,37.4,-120.8,2015
2015/6/9,"Turbidity, Total",3.2,37.4,-121.0,2015
2015/6/9,"Turbidity, Total",8.6,37.2,-120.6,2015
2015/6/9,"Turbidity, Total",360.0,37.6,-121.2,2015
2015/6/9,"Turbidity, Total",23.0,37.3,-121.0,2015
2015/6/9,"Turbidity, Total",50.0,37.2,-120.9,2015
2015/6/9,"Turbidity, Total",31.0,37.5,-121.1,2015
2015/6/9,"Turbidity, Total",40.0,37.5,-121.1,2015
2015/6/9,"Turbidity, Total",4.0,37.4,-121.1,2015
2015/6/9,"Turbidity, Total",19.0,37.0,-120.6,2015
2015/6/9,"Turbidity, Total",170.0,37.6,-121.8,2015
2015/6/9,"Turbidity, Total",21.0,37.1,-120.9,2015
2015/6/9,"Turbidity, Total",30.0,37.3,-120.9,2015
2015/6/9,"Turbidity, Total",12.0,37.3,-121.0,2015
2015/6/9,"Turbidity, Total",61.0,39.2,-120.0,2015
2015/6/9,"Turbidity, Total",0.45,37.4,-120.7,2015
2015/6/9,"Turbidity, Total",150.0,37.5,-121.1,2015
2015/6/9,"Turbidity, Total",22.0,37.3,-120.9,2015
2015/6/9,"Turbidity, Total",2.3,37.0,-120.5,2015
2015/6/9,"Turbidity, Total",17.0,37.6,-121.2,2015
2015/6/10,"Turbidity, Total",9.16,39.0,-121.7,2015
2015/6/10,"Turbidity, Total",22.9,39.2,-121.9,2015
2015/6/10,"Turbidity, Total",11.7,38.8,-121.7,2015
2015/6/10,"Turbidity, Total",3.25,39.6,-121.9,2015
2015/6/10,"Turbidity, Total",1.93,37.5,-122.4,2015
2015/6/10,"Turbidity, Total",1.56,38.3,-120.9,2015
2015/6/10,"Turbidity, Total",3.19,34.4,-118.8,2015
2015/6/10,"Turbidity, Total",898.0,34.4,-119.0,2015
2015/6/10,"Turbidity, Total",0.75,39.6,-120.8,2015
2015/6/10,"Turbidity, Total",12.5,37.3,-121.7,2015
2015/6/10,"Turbidity, Total",21.2,36.8,-121.8,2015
2015/6/10,"Turbidity, Total",44.4,36.6,-121.7,2015
2015/6/10,"Turbidity, Total",62.1,36.8,-121.8,2015
2015/6/10,"Turbidity, Total",1.3,36.4,-121.7,2015
2015/6/10,"Turbidity, Total",22.9,39.2,-121.9,2015
2015/6/10,"Turbidity, Total",42.0,39.0,-120.1,2015
2015/6/10,"Turbidity, Total",0.72,41.2,-123.7,2015
2015/6/10,"Turbidity, Total",0.93,41.3,-123.5,2015
2015/6/10,"Turbidity, Total",0.74,41.2,-123.7,2015
2015/6/10,"Turbidity, Total",1.7,41.8,-123.2,2015
2015/6/10,"Turbidity, Total",0.81,41.5,-124.0,2015
2015/6/10,"Turbidity, Total",0.38,41.8,-123.0,2015
2015/6/10,"Turbidity, Total",1.2,41.8,-122.6,2015
2015/6/10,"Turbidity, Total",0.71,41.5,-124.1,2015
2015/6/10,"Turbidity, Total",120.0,39.0,-120.1,2015
2015/6/10,"Turbidity, Total",0.73,41.2,-123.8,2015
2015/6/10,"Turbidity, Total",0.54,41.4,-123.5,2015
2015/6/11,"Turbidity, Total",22.7,37.3,-120.9,2015
2015/6/11,"Turbidity, Total",22.9,37.4,-121.0,2015
2015/6/11,"Turbidity, Total",37.1,37.3,-120.9,2015
2015/6/11,"Turbidity, Total",8.066666667,34.0,-117.7,2015
2015/6/11,"Turbidity, Total",3.366666667,34.0,-117.4,2015
2015/6/11,"Turbidity, Total",3.833333333,34.0,-117.5,2015
2015/6/11,"Turbidity, Total",9.533333333,33.9,-117.6,2015
2015/6/11,"Turbidity, Total",9.533333333,33.9,-117.6,2015
2015/6/11,"Turbidity, Total",14.83333333,33.9,-117.6,2015
2015/6/11,"Turbidity, Total",3.833333333,34.0,-117.5,2015
2015/6/11,"Turbidity, Total",8.066666667,34.0,-117.7,2015
2015/6/11,"Turbidity, Total",14.83333333,33.9,-117.6,2015
2015/6/11,"Turbidity, Total",3.366666667,34.0,-117.4,2015
2015/6/11,"Turbidity, Total",1.81,35.3,-120.8,2015
2015/6/11,"Turbidity, Total",1.87,37.5,-122.3,2015
2015/6/11,"Turbidity, Total",901.0,34.4,-119.1,2015
2015/6/11,"Turbidity, Total",8.8,36.9,-121.8,2015
2015/6/11,"Turbidity, Total",0.5,37.0,-122.2,2015
2015/6/11,"Turbidity, Total",1.0,37.1,-122.3,2015
2015/6/11,"Turbidity, Total",0.6,38.6,-120.8,2015
2015/6/11,"Turbidity, Total",6.5,37.0,-122.0,2015
2015/6/11,"Turbidity, Total",0.8,37.0,-122.0,2015
2015/6/11,"Turbidity, Total",0.6,37.2,-122.4,2015
2015/6/11,"Turbidity, Total",5.7,34.2,-116.9,2015
2015/6/11,"Turbidity, Total",2.45,34.2,-117.0,2015
2015/6/12,"Turbidity, Total",18.4,35.3,-120.8,2015
2015/6/13,"Turbidity, Total",0.62,34.5,-119.3,2015
2015/6/13,"Turbidity, Total",0.3,33.0,-117.2,2015
2015/6/13,"Turbidity, Total",0.9,32.9,-117.2,2015
2015/6/13,"Turbidity, Total",1.4,32.9,-117.2,2015
2015/6/13,"Turbidity, Total",0.67,34.4,-119.3,2015
2015/6/13,"Turbidity, Total",22.37,34.3,-119.3,2015
2015/6/13,"Turbidity, Total",0.36,34.4,-119.3,2015
2015/6/13,"Turbidity, Total",4.4,34.3,-119.3,2015
2015/6/13,"Turbidity, Total",0.3,33.1,-117.2,2015
2015/6/13,"Turbidity, Total",0.4,33.1,-117.1,2015
2015/6/13,"Turbidity, Total",0.8,33.3,-117.2,2015
2015/6/13,"Turbidity, Total",3.8,32.8,-117.0,2015
2015/6/13,"Turbidity, Total",0.6,32.8,-117.2,2015
2015/6/13,"Turbidity, Total",0.57,34.5,-119.3,2015
2015/6/13,"Turbidity, Total",2.7,32.7,-117.1,2015
2015/6/13,"Turbidity, Total",0.4,33.1,-117.1,2015
2015/6/13,"Turbidity, Total",3.9,33.0,-117.3,2015
2015/6/13,"Turbidity, Total",1.5,33.0,-117.2,2015
2015/6/13,"Turbidity, Total",10.2,33.2,-117.4,2015
2015/6/13,"Turbidity, Total",2.0,32.9,-117.2,2015
2015/6/13,"Turbidity, Total",15.1,33.0,-117.2,2015
2015/6/13,"Turbidity, Total",24.63,34.3,-119.3,2015
2015/6/13,"Turbidity, Total",0.93,34.4,-119.3,2015
2015/6/13,"Turbidity, Total",5.49,34.4,-119.3,2015
2015/6/13,"Turbidity, Total",1.14,34.5,-119.3,2015
2015/6/13,"Turbidity, Total",1.52,34.3,-119.3,2015
2015/6/13,"Turbidity, Total",1.15,34.3,-119.3,2015
2015/6/13,"Turbidity, Total",1.1,33.0,-117.2,2015
2015/6/13,"Turbidity, Total",0.9,32.6,-117.0,2015
2015/6/13,"Turbidity, Total",1.4,32.8,-117.2,2015
2015/6/13,"Turbidity, Total",0.5,32.7,-117.1,2015
2015/6/13,"Turbidity, Total",5.7,32.8,-117.2,2015
2015/6/13,"Turbidity, Total",1.9,32.8,-117.2,2015
2015/6/13,"Turbidity, Total",2.0,33.0,-117.2,2015
2015/6/14,"Turbidity, Total",0.05,38.7,-119.8,2015
2015/6/14,"Turbidity, Total",1.19,38.8,-119.8,2015
2015/6/14,"Turbidity, Total",3.0,38.6,-119.7,2015
2015/6/14,"Turbidity, Total",0.1,38.8,-119.8,2015
2015/6/14,"Turbidity, Total",4.48,38.7,-119.8,2015
2015/6/14,"Turbidity, Total",1.15,38.7,-119.8,2015
2015/6/14,"Turbidity, Total",9.47,34.4,-119.8,2015
2015/6/14,"Turbidity, Total",3.83,34.4,-119.9,2015
2015/6/14,"Turbidity, Total",8.27,34.4,-119.8,2015
2015/6/14,"Turbidity, Total",3.53,34.4,-119.8,2015
2015/6/14,"Turbidity, Total",1.84,34.4,-119.8,2015
2015/6/14,"Turbidity, Total",3.67,34.4,-119.8,2015
2015/6/14,"Turbidity, Total",4.8,34.4,-119.8,2015
2015/6/15,"Turbidity, Total",0.52,35.3,-120.7,2015
2015/6/15,"Turbidity, Total",4.28,38.4,-119.2,2015
2015/6/15,"Turbidity, Total",3.91,37.6,-121.8,2015
2015/6/15,"Turbidity, Total",0.08,33.4,-117.2,2015
2015/6/15,"Turbidity, Total",1.77,33.4,-117.2,2015
2015/6/15,"Turbidity, Total",1.77,33.4,-117.2,2015
2015/6/15,"Turbidity, Total",5.87,34.4,-119.6,2015
2015/6/15,"Turbidity, Total",8.43,34.5,-119.8,2015
2015/6/15,"Turbidity, Total",19.77,34.4,-119.5,2015
2015/6/15,"Turbidity, Total",4.37,34.4,-119.5,2015
2015/6/15,"Turbidity, Total",2.01,34.5,-119.8,2015
2015/6/15,"Turbidity, Total",1.38,34.5,-119.8,2015
2015/6/15,"Turbidity, Total",3.81,34.4,-119.5,2015
2015/6/15,"Turbidity, Total",8.77,34.4,-119.9,2015
2015/6/15,"Turbidity, Total",1.85,34.5,-119.8,2015
2015/6/16,"Turbidity, Total",4.38,38.4,-119.8,2015
2015/6/16,"Turbidity, Total",5.74,38.2,-122.6,2015
2015/6/16,"Turbidity, Total",6.22,38.3,-122.7,2015
2015/6/16,"Turbidity, Total",4.25,38.2,-122.7,2015
2015/6/16,"Turbidity, Total",2.91,38.2,-122.6,2015
2015/6/16,"Turbidity, Total",2.22,38.4,-119.8,2015
2015/6/16,"Turbidity, Total",11.9,38.2,-122.6,2015
2015/6/16,"Turbidity, Total",7.28,38.3,-122.7,2015
2015/6/16,"Turbidity, Total",28.4,38.2,-122.6,2015
2015/6/16,"Turbidity, Total",2.34,38.2,-122.7,2015
2015/6/16,"Turbidity, Total",2.34,33.4,-117.2,2015
2015/6/16,"Turbidity, Total",1.04,33.4,-117.2,2015
2015/6/16,"Turbidity, Total",2.44,35.3,-120.7,2015
2015/6/16,"Turbidity, Total",4.73,38.3,-122.7,2015
2015/6/16,"Turbidity, Total",3.68,38.3,-122.7,2015
2015/6/16,"Turbidity, Total",4.32,38.3,-122.6,2015
2015/6/16,"Turbidity, Total",32.2,38.2,-122.6,2015
2015/6/16,"Turbidity, Total",15.8,38.2,-122.6,2015
2015/6/16,"Turbidity, Total",16.7,38.3,-122.7,2015
2015/6/16,"Turbidity, Total",2.14,33.4,-117.2,2015
2015/6/16,"Turbidity, Total",2.05,33.4,-117.2,2015
2015/6/16,"Turbidity, Total",55.0,38.6,-121.7,2015
2015/6/16,"Turbidity, Total",7.2,38.9,-121.4,2015
2015/6/16,"Turbidity, Total",32.0,38.2,-121.6,2015
2015/6/16,"Turbidity, Total",25.0,38.3,-121.8,2015
2015/6/16,"Turbidity, Total",2.7,38.2,-121.2,2015
2015/6/16,"Turbidity, Total",34.0,38.0,-121.5,2015
2015/6/16,"Turbidity, Total",130.0,37.9,-121.5,2015
2015/6/16,"Turbidity, Total",15.0,39.2,-122.2,2015
2015/6/16,"Turbidity, Total",4.05,39.8,-120.4,2015
2015/6/16,"Turbidity, Total",45.0,37.9,-121.2,2015
2015/6/16,"Turbidity, Total",21.0,38.1,-121.5,2015
2015/6/16,"Turbidity, Total",0.65,37.8,-121.3,2015
2015/6/17,"Turbidity, Total",15.6,37.3,-120.9,2015
2015/6/17,"Turbidity, Total",15.7,37.4,-121.0,2015
2015/6/17,"Turbidity, Total",24.1,37.3,-120.9,2015
2015/6/17,"Turbidity, Total",19.13333333,34.0,-117.7,2015
2015/6/17,"Turbidity, Total",9.766666667,34.0,-117.5,2015
2015/6/17,"Turbidity, Total",40.1,33.9,-117.6,2015
2015/6/17,"Turbidity, Total",40.1,33.9,-117.6,2015
2015/6/17,"Turbidity, Total",19.13333333,34.0,-117.7,2015
2015/6/17,"Turbidity, Total",11.36666667,33.9,-117.6,2015
2015/6/17,"Turbidity, Total",11.36666667,33.9,-117.6,2015
2015/6/17,"Turbidity, Total",2.566666667,34.0,-117.4,2015
2015/6/17,"Turbidity, Total",9.766666667,34.0,-117.5,2015
2015/6/17,"Turbidity, Total",0.2,34.0,-117.4,2015
2015/6/17,"Turbidity, Total",1.6,34.8,-120.5,2015
2015/6/17,"Turbidity, Total",5.77,38.6,-122.5,2015
2015/6/17,"Turbidity, Total",2.3,34.4,-119.7,2015
2015/6/17,"Turbidity, Total",16.9,34.4,-119.5,2015
2015/6/17,"Turbidity, Total",11.7,34.4,-119.8,2015
2015/6/17,"Turbidity, Total",1.9,34.5,-120.5,2015
2015/6/17,"Turbidity, Total",2.3,34.4,-119.7,2015
2015/6/17,"Turbidity, Total",2.566666667,34.0,-117.4,2015
2015/6/17,"Turbidity, Total",0.64,39.9,-121.3,2015
2015/6/17,"Turbidity, Total",0.1,34.4,-119.5,2015
2015/6/17,"Turbidity, Total",4.9,40.4,-122.2,2015
2015/6/17,"Turbidity, Total",1.7,38.8,-120.7,2015
2015/6/17,"Turbidity, Total",6.1,39.3,-121.6,2015
2015/6/17,"Turbidity, Total",8.0,39.2,-121.7,2015
2015/6/17,"Turbidity, Total",7.3,39.8,-122.0,2015
2015/6/18,"Turbidity, Total",0.94,37.0,-122.0,2015
2015/6/18,"Turbidity, Total",3.25,37.0,-121.9,2015
2015/6/18,"Turbidity, Total",5.62,37.0,-122.0,2015
2015/6/18,"Turbidity, Total",0.73,37.0,-122.0,2015
2015/6/18,"Turbidity, Total",0.7,34.0,-117.4,2015
2015/6/18,"Turbidity, Total",7.8,34.0,-117.4,2015
2015/6/18,"Turbidity, Total",9.6,35.0,-120.6,2015
2015/6/18,"Turbidity, Total",0.1,35.2,-120.5,2015
2015/6/18,"Turbidity, Total",2.4,35.2,-120.7,2015
2015/6/18,"Turbidity, Total",0.2,35.3,-120.7,2015
2015/6/18,"Turbidity, Total",0.6,35.3,-120.7,2015
2015/6/18,"Turbidity, Total",1.57,39.3,-120.2,2015
2015/6/18,"Turbidity, Total",2.34,39.3,-120.2,2015
2015/6/18,"Turbidity, Total",1.51,39.3,-120.2,2015
2015/6/18,"Turbidity, Total",0.86,39.4,-120.1,2015
2015/6/18,"Turbidity, Total",0.64,39.3,-120.1,2015
2015/6/18,"Turbidity, Total",2.69,39.4,-120.1,2015
2015/6/18,"Turbidity, Total",1.76,39.2,-120.2,2015
2015/6/18,"Turbidity, Total",0.39,39.3,-120.2,2015
2015/6/18,"Turbidity, Total",2.08,37.0,-122.0,2015
2015/6/18,"Turbidity, Total",1.35,37.0,-122.0,2015
2015/6/18,"Turbidity, Total",2.5,35.1,-120.6,2015
2015/6/18,"Turbidity, Total",6.5,35.2,-120.7,2015
2015/6/18,"Turbidity, Total",1.81,39.4,-120.2,2015
2015/6/18,"Turbidity, Total",1.35,39.2,-120.2,2015
2015/6/18,"Turbidity, Total",3.94,39.3,-120.2,2015
2015/6/19,"Turbidity, Total",0.91,35.3,-120.8,2015
2015/6/19,"Turbidity, Total",1.85,39.4,-120.1,2015
2015/6/19,"Turbidity, Total",1.73,39.3,-120.1,2015
2015/6/19,"Turbidity, Total",1.69,39.4,-120.2,2015
2015/6/20,"Turbidity, Total",0.72,39.3,-120.2,2015
2015/6/20,"Turbidity, Total",1.12,39.3,-120.1,2015
2015/6/20,"Turbidity, Total",1.02,39.5,-120.2,2015
2015/6/20,"Turbidity, Total",4.28,39.4,-120.0,2015
2015/6/20,"Turbidity, Total",1.24,39.4,-120.2,2015
2015/6/22,"Turbidity, Total",44.9,35.0,-120.5,2015
2015/6/22,"Turbidity, Total",5.32,34.9,-120.6,2015
2015/6/22,"Turbidity, Total",120.0,35.0,-120.6,2015
2015/6/22,"Turbidity, Total",106.0,35.0,-120.6,2015
2015/6/22,"Turbidity, Total",2.7,42.0,-122.2,2015
2015/6/22,"Turbidity, Total",2.74,41.9,-122.4,2015
2015/6/22,"Turbidity, Total",1.91,38.9,-120.0,2015
2015/6/22,"Turbidity, Total",3.88,38.9,-120.0,2015
2015/6/22,"Turbidity, Total",4.1,35.0,-120.6,2015
2015/6/22,"Turbidity, Total",4.21,35.0,-120.6,2015
2015/6/22,"Turbidity, Total",9.03,35.2,-120.7,2015
2015/6/22,"Turbidity, Total",3.55,38.9,-120.0,2015
2015/6/23,"Turbidity, Total",8.01,34.4,-119.5,2015
2015/6/23,"Turbidity, Total",31.4,36.6,-121.5,2015
2015/6/23,"Turbidity, Total",2.86,34.4,-119.9,2015
2015/6/23,"Turbidity, Total",12.3,36.6,-121.6,2015
2015/6/23,"Turbidity, Total",108.0,36.7,-121.6,2015
2015/6/23,"Turbidity, Total",2.99,34.7,-120.5,2015
2015/6/23,"Turbidity, Total",15.8,39.2,-122.1,2015
2015/6/23,"Turbidity, Total",7.32,41.9,-120.4,2015
2015/6/23,"Turbidity, Total",19.4,38.8,-121.7,2015
2015/6/23,"Turbidity, Total",11.2,42.2,-121.8,2015
2015/6/23,"Turbidity, Total",13.6,42.1,-121.9,2015
2015/6/23,"Turbidity, Total",2.84,35.4,-120.8,2015
2015/6/23,"Turbidity, Total",1.97,34.9,-120.4,2015
2015/6/23,"Turbidity, Total",4.94,38.3,-122.7,2015
2015/6/23,"Turbidity, Total",50.7,38.2,-122.6,2015
2015/6/23,"Turbidity, Total",15.2,38.3,-122.7,2015
2015/6/23,"Turbidity, Total",3.12,38.2,-122.7,2015
2015/6/23,"Turbidity, Total",1.64,38.2,-122.6,2015
2015/6/23,"Turbidity, Total",0.18,39.1,-120.2,2015
2015/6/23,"Turbidity, Total",19.7,38.2,-122.6,2015
2015/6/23,"Turbidity, Total",4.2,38.3,-122.6,2015
2015/6/23,"Turbidity, Total",9.42,38.3,-122.7,2015
2015/6/23,"Turbidity, Total",33.7,36.7,-121.6,2015
2015/6/23,"Turbidity, Total",34.4,39.2,-122.1,2015
2015/6/23,"Turbidity, Total",18.7,42.1,-122.0,2015
2015/6/23,"Turbidity, Total",0.04,39.1,-120.3,2015
2015/6/23,"Turbidity, Total",1.17,38.2,-122.7,2015
2015/6/23,"Turbidity, Total",10.9,41.9,-120.4,2015
2015/6/23,"Turbidity, Total",16.6,41.0,-121.8,2015
2015/6/24,"Turbidity, Total",18.7,36.7,-121.7,2015
2015/6/24,"Turbidity, Total",4.24,37.0,-121.5,2015
2015/6/24,"Turbidity, Total",2.5,36.7,-121.7,2015
